TimeStamp,Dataset Name,TimeStamp,Hub Wind Speed,Hub Turbulence,REWS To Hub Ratio Full,REWS To Hub Ratio Just Wind Speed,REWS To Hub Ratio Just Wind Speed And Veer,REWS To Hub Ratio Just Wind Speed And Upflow,REWS To Hub Ratio Deviation,Input Hub Wind Speed,Wind Speed Bin,Turbulence Bin,Hub Power,Normalised WS,Rotor Equivalent Wind Speed,REWS Power,Simulated TI Corrected Power,Combined Power,Power Deviation Matrix Power,Base Power
2012-11-05 20:00:00,Dataset 2,2012-11-05 20:00:00,5.017328,0.205289,1.0556172739,1.0556172739,1.0556172739,1.0556172739,0.0556172739029,5.017328,5.0,0.21,202.807136,0.154386387223,5.29637810564,248.013253113,218.507586868,265.554963006,238.501191936,202.807136
2012-11-05 20:10:00,Dataset 2,2012-11-05 20:10:00,7.50652,0.141211,1.01272977824,1.01272977824,1.01272977824,1.01272977824,0.0127297782418,7.50652,8.0,0.15,740.46252,0.532138066114,7.60207633497,769.224976825,760.483298989,789.734162233,762.6763956,740.46252
2012-11-05 20:20:00,Dataset 2,2012-11-05 20:20:00,8.346752,0.076677,0.991909150663,0.991909150663,0.991909150663,0.991909150663,-0.00809084933716,8.346752,8.0,0.07,1016.257984,0.65964894059,8.27921968711,991.473625171,1005.70390816,980.932467501,1016.257984,1016.257984
2012-11-05 20:30:00,Dataset 2,2012-11-05 20:30:00,8.38791,0.051264,0.986513003922,0.986513003922,0.986513003922,0.986513003922,-0.0134869960777,8.38791,8.0,0.05,1031.36297,0.665894944755,8.27478229073,989.845100698,1011.63106157,970.48295602,1031.36297,1031.36297
2012-11-05 20:40:00,Dataset 2,2012-11-05 20:40:00,8.414421,0.03803,0.985138489523,0.985138489523,0.985138489523,0.985138489523,-0.0148615104773,8.414421,8.0,0.03,1041.092507,0.669918167857,8.28936999415,995.198787852,1018.25994646,972.762899538,1041.092507,1041.092507
2012-11-05 20:50:00,Dataset 2,2012-11-05 20:50:00,7.966595,0.057741,1.00026182749,1.00026182749,1.00026182749,1.00026182749,0.000261827492736,7.966595,8.0,0.05,878.945095,0.601957551178,7.96868087359,879.572942952,862.903852161,863.520457498,865.760918575,878.945095
2012-11-05 21:00:00,Dataset 2,2012-11-05 21:00:00,7.708759,0.051889,0.991881004525,0.991881004525,0.991881004525,0.991881004525,-0.008118995475,7.708759,8.0,0.05,801.336459,0.562829198734,7.64617162056,782.497657789,785.351713322,766.897050735,789.316412115,801.336459
2012-11-05 21:10:00,Dataset 2,2012-11-05 21:10:00,7.175692,0.188135,1.00198670112,1.00198670112,1.00198670112,1.00198670112,0.00198670111528,7.175692,7.0,0.19,640.883292,0.481932685242,7.1899479553,645.174334545,684.402371513,688.874496318,675.490989768,640.883292
2012-11-05 21:30:00,Dataset 2,2012-11-05 21:30:00,4.600074,0.223909,1.05268091251,1.05268091251,1.05268091251,1.05268091251,0.0526809125111,4.600074,5.0,0.23,156.408066,0.0910652777926,4.84241009594,182.822700457,179.612623653,203.850043633,185.187150144,156.408066
2012-11-05 22:20:00,Dataset 2,2012-11-05 22:20:00,2.828626,0.215652,1.06010669865,1.06010669865,1.06010669865,1.06010669865,0.0601066986486,2.828626,3.0,0.21,0.0,-0.177763906967,2.99864537057,0.0,4.25029706228,6.23978962241,0.0,0.0
2012-11-05 22:30:00,Dataset 2,2012-11-05 22:30:00,3.399807,0.082358,1.02642815056,1.02642815056,1.02642815056,1.02642815056,0.026428150559,3.399807,3.0,0.09,36.382437,-0.0910833368454,3.48965761127,44.5588426253,35.5866295176,43.4109522045,36.382437,36.382437
2012-11-05 22:40:00,Dataset 2,2012-11-05 22:40:00,3.48838,0.063067,1.01067465792,1.01067465792,1.01067465792,1.01067465792,0.0106746579211,3.48838,3.0,0.07,44.44258,-0.0776417865534,3.5256172632,47.8311709511,42.704966373,45.7300103319,44.44258,44.44258
2012-11-05 22:50:00,Dataset 2,2012-11-05 22:50:00,3.313916,0.045264,0.992129349999,0.992129349999,0.992129349999,0.992129349999,-0.00787065000129,3.313916,3.0,0.05,28.566356,-0.104117875544,3.28783332703,26.1928327598,27.4374434283,25.039411995,28.566356,28.566356
2012-11-05 23:00:00,Dataset 2,2012-11-05 23:00:00,3.193835,0.043834,1.0140294988,1.0140294988,1.0140294988,1.0140294988,0.0140294987962,3.193835,3.0,0.05,17.638985,-0.122340977399,3.23864290429,21.7165042902,16.2148760436,20.444401966,17.638985,17.638985
2012-11-05 23:10:00,Dataset 2,2012-11-05 23:10:00,3.115629,0.057773,0.985212796593,0.985212796593,0.985212796593,0.985212796593,-0.0147872034074,3.115629,3.0,0.05,10.522239,-0.134209265502,3.06955756024,6.3297379814,9.17555090364,4.91282964268,10.522239,10.522239
2012-11-05 23:20:00,Dataset 2,2012-11-05 23:20:00,2.67329,0.059851,1.00848500822,1.00848500822,1.00848500822,1.00848500822,0.00848500822121,2.67329,3.0,0.05,0.0,-0.201337192913,2.69597288763,0.0,0.0,0.0,0.0,0.0
2012-11-05 23:30:00,Dataset 2,2012-11-05 23:30:00,2.371894,0.075889,1.05756807193,1.05756807193,1.05756807193,1.05756807193,0.0575680719276,2.371894,2.0,0.07,0.0,-0.247076069228,2.5084393644,0.0,0.0,0.0,0.0,0.0
2012-11-05 23:40:00,Dataset 2,2012-11-05 23:40:00,2.39025,0.083673,1.08038616829,1.08038616829,1.08038616829,1.08038616829,0.0803861682873,2.39025,2.0,0.09,0.0,-0.244290422392,2.58239303875,0.0,0.0,0.0,0.0,0.0
2012-11-05 23:50:00,Dataset 2,2012-11-05 23:50:00,2.298261,0.143587,1.04931798699,1.04931798699,1.04931798699,1.04931798699,0.0493179869918,2.298261,2.0,0.15,0.0,-0.25825037373,2.4116066061,0.0,0.0506308766103,0.156072557166,0.0,0.0
2012-11-06 00:00:00,Dataset 2,2012-11-06 00:00:00,3.189357,0.222615,1.00988236066,1.00988236066,1.00988236066,1.00988236066,0.00988236065914,3.189357,3.0,0.23,17.231487,-0.123020544109,3.22087537614,20.0996592292,27.456673222,31.0173715951,17.231487,17.231487
2012-11-06 00:10:00,Dataset 2,2012-11-06 00:10:00,7.665903,0.335251,0.99139964166,0.99139964166,0.99139964166,0.99139964166,-0.00860035834031,7.665903,8.0,0.33,788.436803,0.556325511613,7.5999734872,768.592019647,899.286808115,882.829498274,788.436803,788.436803
2012-11-06 00:20:00,Dataset 2,2012-11-06 00:20:00,9.356261,0.060922,0.996318815654,0.996318815654,0.996318815654,0.996318815654,-0.00368118434623,9.356261,9.0,0.07,1391.735441,0.812848741813,9.32181887847,1378.6129927,1393.68824671,1379.08186632,1397.99825048,1391.735441
2012-11-06 00:30:00,Dataset 2,2012-11-06 00:30:00,9.435026,0.055114,0.997832779912,0.997832779912,0.997832779912,0.997832779912,-0.00216722008844,9.435026,9.0,0.05,1421.744906,0.824801861937,9.41457822212,1413.95430263,1427.31828981,1418.43997856,1432.40799279,1421.744906
2012-11-06 00:40:00,Dataset 2,2012-11-06 00:40:00,9.196486,0.065242,0.996774773474,0.996774773474,0.996774773474,0.996774773474,-0.00322522652604,9.196486,9.0,0.07,1330.861166,0.788601807669,9.16682524941,1319.56042002,1327.29247516,1315.04701815,1336.85004125,1330.861166
2012-11-06 00:50:00,Dataset 2,2012-11-06 00:50:00,9.578769,0.104398,0.997768377301,0.997768377301,0.997768377301,0.997768377301,-0.00223162269917,9.578769,10.0,0.11,1476.510989,0.846615831924,9.55739280167,1468.36665744,1474.34933154,1466.33280832,1474.29622252,1476.510989
2012-11-06 01:00:00,Dataset 2,2012-11-06 01:00:00,9.329216,0.078249,0.996301192588,0.996301192588,0.996301192588,0.996301192588,-0.0036988074121,9.329216,9.0,0.07,1381.431296,0.808744480609,9.29470902671,1368.28413918,1383.07464358,1369.08229175,1387.64773683,1381.431296
2012-11-06 01:10:00,Dataset 2,2012-11-06 01:10:00,9.753803,0.071767,0.996663127723,0.996663127723,0.996663127723,0.996663127723,-0.00333687227666,9.753803,10.0,0.07,1543.198943,0.87317842226,9.72125580518,1530.79846177,1560.57356141,1546.83418182,1557.08773349,1543.198943
2012-11-06 01:20:00,Dataset 2,2012-11-06 01:20:00,9.705136,0.071096,0.998958891986,0.998958891986,0.998958891986,0.998958891986,-0.00104110801358,9.705136,10.0,0.07,1524.656816,0.865792876686,9.69503190514,1520.80715586,1540.31937972,1536.04904144,1538.37872734,1524.656816
2012-11-06 01:30:00,Dataset 2,2012-11-06 01:30:00,9.504758,0.045241,0.998533531506,0.998533531506,0.998533531506,0.998533531506,-0.00146646849388,9.504758,10.0,0.05,1448.312798,0.835384163372,9.49081957185,1443.00225688,1458.31917753,1452.0601766,1459.17514399,1448.312798
2012-11-06 01:40:00,Dataset 2,2012-11-06 01:40:00,10.547453,0.084381,0.993052170361,0.993052170361,0.993052170361,0.993052170361,-0.00694782963946,10.547453,11.0,0.09,1783.169951,0.993620163978,10.4741710934,1763.60368194,1809.06043378,1788.52835598,1789.41104583,1783.169951
2012-11-06 01:50:00,Dataset 2,2012-11-06 01:50:00,11.91248,0.056244,0.999173153855,0.999173153855,0.999173153855,0.999173153855,-0.00082684614455,11.91248,12.0,0.05,1980.64832,1.20077222014,11.9026302118,1979.82093779,2000.0,2000.0,1990.5515616,1980.64832
2012-11-06 02:00:00,Dataset 2,2012-11-06 02:00:00,11.531069,0.053768,0.999441321774,0.999441321774,0.999441321774,0.999441321774,-0.00055867822619,11.531069,12.0,0.05,1948.609796,1.14289052777,11.5246268428,1948.0686548,2000.0,2000.0,1977.83894294,1948.609796
2012-11-06 02:10:00,Dataset 2,2012-11-06 02:10:00,11.781221,0.061114,0.997230754246,0.997230754246,0.997230754246,0.997230754246,-0.00276924575362,11.781221,12.0,0.07,1969.622564,1.18085278137,11.7485959038,1966.88205592,2000.0,2000.0,1975.53143169,1969.622564
2012-11-06 02:20:00,Dataset 2,2012-11-06 02:20:00,11.895819,0.058844,0.997846720423,0.997846720423,0.997846720423,0.997846720423,-0.00215327957682,11.895819,12.0,0.05,1979.248796,1.19824380099,11.8702039759,1977.09713398,2000.0,2000.0,1989.14503998,1979.248796
2012-11-06 02:30:00,Dataset 2,2012-11-06 02:30:00,12.07485,0.051346,0.994624180753,0.994624180753,0.994624180753,0.994624180753,-0.00537581924681,12.07485,12.0,0.05,1988.82335,1.22541296304,12.009937789,1988.10931568,2000.0,2000.0,1998.76746675,1988.82335
2012-11-06 02:40:00,Dataset 2,2012-11-06 02:40:00,12.041944,0.054808,0.997974552014,0.997974552014,0.997974552014,0.997974552014,-0.00202544798619,12.041944,12.0,0.05,1988.461384,1.22041925555,12.0175536688,1988.19309036,2000.0,2000.0,1998.40369092,1988.461384
2012-11-06 02:50:00,Dataset 2,2012-11-06 02:50:00,11.866943,0.054774,0.999440055627,0.999440055627,0.999440055627,0.999440055627,-0.000559944373168,11.866943,12.0,0.05,1976.823212,1.19386167318,11.860298172,1976.26504645,2000.0,2000.0,1986.70732806,1976.823212
2012-11-06 03:00:00,Dataset 2,2012-11-06 03:00:00,11.486511,0.050494,0.99818667171,0.99818667171,0.99818667171,0.99818667171,-0.00181332829024,11.486511,11.0,0.05,1944.866924,1.13612855067,11.4656821846,1943.11730351,2000.0,2000.0,1974.03992786,1944.866924
2012-11-06 03:10:00,Dataset 2,2012-11-06 03:10:00,11.834904,0.049853,0.998184236824,0.998184236824,0.998184236824,0.998184236824,-0.0018157631756,11.834904,12.0,0.05,1974.131936,1.18899953879,11.8134146171,1972.32682784,2000.0,2000.0,1984.00259568,1974.131936
2012-11-06 03:20:00,Dataset 2,2012-11-06 03:20:00,11.624998,0.070538,0.997264500295,0.997264500295,0.997264500295,0.997264500295,-0.00273549970546,11.624998,12.0,0.07,1956.499832,1.15714488719,11.5931978214,1953.828617,1999.98301023,1998.14895143,1962.3693315,1956.499832
2012-11-06 03:30:00,Dataset 2,2012-11-06 03:30:00,11.471437,0.056662,0.995211693877,0.995211693877,0.995211693877,0.995211693877,-0.00478830612293,11.471437,11.0,0.05,1943.600708,1.13384096947,11.416508248,1938.98669283,2000.0,2000.0,1972.75471862,1943.600708
2012-11-06 03:40:00,Dataset 2,2012-11-06 03:40:00,11.541149,0.055454,0.997838619034,0.997838619034,0.997838619034,0.997838619034,-0.00216138096596,11.541149,12.0,0.05,1949.456516,1.14442023577,11.5162041802,1947.36115114,2000.0,2000.0,1978.69836374,1949.456516
2012-11-06 03:50:00,Dataset 2,2012-11-06 03:50:00,11.806444,0.043197,1.00023122457,1.00023122457,1.00023122457,1.00023122457,0.00023122457379,11.806444,12.0,0.05,1971.741296,1.18468054179,11.80917394,1971.97061096,2000.0,2000.0,1981.60000248,1971.741296
2012-11-06 04:00:00,Dataset 2,2012-11-06 04:00:00,11.618646,0.058527,0.997822366726,0.997822366726,0.997822366726,0.997822366726,-0.00217763327402,11.618646,12.0,0.05,1955.966264,1.15618092834,11.5933448499,1953.84096739,2000.0,2000.0,1965.74609532,1955.966264
2012-11-06 04:10:00,Dataset 2,2012-11-06 04:10:00,11.020788,0.059887,0.998333523139,0.998333523139,0.998333523139,0.998333523139,-0.00166647686073,11.020788,11.0,0.05,1905.746192,1.0654519435,11.0024221118,1904.20345739,1978.1072746,1976.64665946,1934.33238488,1905.746192
2012-11-06 04:20:00,Dataset 2,2012-11-06 04:20:00,10.867148,0.072696,0.99514762487,0.99514762487,0.99514762487,0.99514762487,-0.00485237513009,10.867148,11.0,0.07,1868.528516,1.04213603699,10.8144165213,1854.44921119,1918.03877085,1903.58783715,1888.14806542,1868.528516
2012-11-06 04:30:00,Dataset 2,2012-11-06 04:30:00,10.288836,0.070951,0.996027895552,0.996027895552,0.996027895552,0.996027895552,-0.00397210444812,10.288836,10.0,0.07,1714.119212,0.954373289515,10.2479676688,1703.20736756,1753.97661983,1741.56834472,1732.11746373,1714.119212
2012-11-06 04:40:00,Dataset 2,2012-11-06 04:40:00,10.850387,0.141009,0.993118291192,0.993118291192,0.993118291192,0.993118291192,-0.00688170880794,10.850387,11.0,0.15,1864.053329,1.03959244217,10.7757177962,1844.11665159,1791.78448269,1772.82634771,1831.43239574,1864.053329
2012-11-06 05:00:00,Dataset 2,2012-11-06 05:00:00,10.592664,0.063251,0.99681965511,0.99681965511,0.99681965511,0.99681965511,-0.00318034489015,10.592664,11.0,0.07,1795.241288,1.00048123824,10.5589756752,1786.24650527,1856.43082747,1846.41877528,1814.09132152,1795.241288
2012-11-06 05:10:00,Dataset 2,2012-11-06 05:10:00,12.053049,0.043143,0.994172254107,0.994172254107,0.994172254107,0.994172254107,-0.005827745893,12.053049,12.0,0.05,1988.583539,1.22210451421,11.9828068932,1986.55577903,2000.0,2000.0,1998.52645669,1988.583539
2012-11-06 05:20:00,Dataset 2,2012-11-06 05:20:00,12.076964,0.045541,0.99780380685,0.99780380685,0.99780380685,0.99780380685,-0.00219619314983,12.076964,12.0,0.05,1988.846604,1.2257337768,12.0504406544,1988.5548472,2000.0,2000.0,1998.79083702,1988.846604
2012-11-06 05:30:00,Dataset 2,2012-11-06 05:30:00,11.429345,0.048997,0.9960832208,0.9960832208,0.9960832208,0.9960832208,-0.00391677919963,11.429345,11.0,0.05,1940.06498,1.12745322451,11.3845787792,1936.30461746,2000.0,2000.0,1969.1659547,1940.06498
2012-11-06 05:40:00,Dataset 2,2012-11-06 05:40:00,11.687157,0.06075,0.995744676812,0.995744676812,0.995744676812,0.995744676812,-0.00425532318843,11.687157,12.0,0.07,1961.721188,1.16657793479,11.6374243698,1957.54364706,2000.0,2000.0,1967.60635156,1961.721188
2012-11-06 05:50:00,Dataset 2,2012-11-06 05:50:00,10.959121,0.072999,1.00159168709,1.00159168709,1.00159168709,1.00159168709,0.00159168708899,10.959121,11.0,0.07,1893.085307,1.05609356022,10.9765644914,1897.7427192,1942.33656258,1946.99766798,1910.12307476,1893.085307
2012-11-06 06:00:00,Dataset 2,2012-11-06 06:00:00,11.336068,0.058221,0.998153350477,0.998153350477,0.998153350477,0.998153350477,-0.00184664952291,11.336068,11.0,0.05,1932.229712,1.11329781048,11.3151342554,1930.47127746,2000.0,2000.0,1961.21315768,1932.229712
2012-11-06 06:10:00,Dataset 2,2012-11-06 06:10:00,10.687198,0.058013,0.996587722,0.996587722,0.996587722,0.996587722,-0.00341227799997,10.687198,11.0,0.05,1820.481866,1.01482741049,10.6507303094,1810.74499261,1892.66536896,1881.91620806,1852.34029866,1820.481866
2012-11-06 06:20:00,Dataset 2,2012-11-06 06:20:00,9.470004,0.061246,1.00002579691,1.00002579691,1.00002579691,1.00002579691,2.57969118105e-05,9.470004,9.0,0.07,1435.071524,0.83011000941,9.47024829686,1435.1646011,1442.27518467,1442.38005501,1441.52934586,1435.071524
2012-11-06 06:30:00,Dataset 2,2012-11-06 06:30:00,8.36081,0.076548,0.997146984569,0.997146984569,0.997146984569,0.997146984569,-0.00285301543139,8.36081,8.0,0.07,1021.41727,0.66178233693,8.33695648005,1012.66302818,1010.81446231,1002.05285381,1021.41727,1021.41727
2012-11-06 06:40:00,Dataset 2,2012-11-06 06:40:00,8.978742,0.167061,1.00247924422,1.00247924422,1.00247924422,1.00247924422,0.00247924421503,8.978742,9.0,0.17,1248.198314,0.755557686698,9.00100249416,1256.38195028,1249.35567727,1256.13267982,1235.0922317,1248.198314
2012-11-06 06:50:00,Dataset 2,2012-11-06 06:50:00,11.159617,0.055557,0.993298652425,0.993298652425,0.993298652425,0.993298652425,-0.00670134757544,11.159617,11.0,0.05,1917.407828,1.08652018083,11.0848325277,1911.12593232,1995.39718645,1990.32365783,1946.16894542,1917.407828
2012-11-06 07:00:00,Dataset 2,2012-11-06 07:00:00,10.896295,0.053229,0.998791256199,0.998791256199,0.998791256199,0.998791256199,-0.00120874380112,10.896295,11.0,0.05,1876.310765,1.04655929088,10.883124171,1872.79415365,1960.05613658,1956.43477567,1909.14620339,1876.310765
2012-11-06 07:10:00,Dataset 2,2012-11-06 07:10:00,11.35258,0.111869,0.993319165071,0.993319165071,0.993319165071,0.993319165071,-0.00668083492912,11.35258,11.0,0.11,1933.61672,1.11580361787,11.276735287,1927.24576411,1912.72663221,1906.05123294,1927.81586984,1933.61672
2012-11-06 07:20:00,Dataset 2,2012-11-06 07:20:00,12.105503,0.074346,0.996466976433,0.996466976433,0.996466976433,0.996466976433,-0.00353302356706,12.105503,12.0,0.07,1989.160533,1.23006476259,12.0627339726,1988.6900737,2000.0,2000.0,1995.1280146,1989.160533
2012-11-06 07:30:00,Dataset 2,2012-11-06 07:30:00,10.122291,0.059275,0.993681823543,0.993681823543,0.993681823543,0.993681823543,-0.00631817645727,10.122291,10.0,0.05,1669.651697,0.929098962198,10.0583365793,1652.57586668,1714.53411499,1693.70836762,1694.69647246,1669.651697
2012-11-06 07:40:00,Dataset 2,2012-11-06 07:40:00,9.977981,0.05913,0.997271557543,0.997271557543,0.997271557543,0.997271557543,-0.00272844245654,9.977981,10.0,0.05,1628.610761,0.907198946137,9.95075665301,1618.2382848,1665.05124372,1653.03831292,1653.03992241,1628.610761
2012-11-06 07:50:00,Dataset 2,2012-11-06 07:50:00,9.847897,0.056865,0.994779522646,0.994779522646,0.994779522646,0.994779522646,-0.00522047735365,9.847897,10.0,0.05,1579.048757,0.887457821548,9.79648627673,1559.46127143,1608.81407883,1586.00277254,1602.73448835,1579.048757
2012-11-06 08:00:00,Dataset 2,2012-11-06 08:00:00,8.918969,0.068394,0.995872528394,0.995872528394,0.995872528394,0.995872528394,-0.00412747160644,8.918969,9.0,0.07,1226.261623,0.7464867307,8.88215620869,1212.75132859,1216.61517227,1202.47191946,1226.261623,1226.261623
2012-11-06 08:10:00,Dataset 2,2012-11-06 08:10:00,9.003307,0.062199,0.996558727064,0.996558727064,0.996558727064,0.996558727064,-0.00344127293632,9.003307,9.0,0.07,1257.259967,0.759285591172,8.97232416328,1245.84296793,1247.31302916,1235.15713408,1262.91763685,1257.259967
2012-11-06 08:20:00,Dataset 2,2012-11-06 08:20:00,11.607924,0.14559,0.995651594229,0.995651594229,0.995651594229,0.995651594229,-0.00434840577133,11.607924,12.0,0.15,1955.065616,1.15455379251,11.5574480363,1950.82563505,1878.77911003,1873.60425591,1945.29028792,1955.065616
2012-11-06 09:00:00,Dataset 2,2012-11-06 09:00:00,11.618612,0.080905,0.995730015074,0.995730015074,0.995730015074,0.995730015074,-0.00426998492623,11.618612,12.0,0.09,1955.963408,1.15617576861,11.5690007019,1951.79605896,1985.20880617,1981.79689917,1957.91937141,1955.963408
2012-11-06 09:10:00,Dataset 2,2012-11-06 09:10:00,11.875164,0.061473,0.998397476509,0.998397476509,0.998397476509,0.998397476509,-0.00160252349085,11.875164,12.0,0.07,1977.513776,1.19510926539,11.8561337707,1975.91523674,2000.0,2000.0,1983.44631733,1977.513776
2012-11-06 09:20:00,Dataset 2,2012-11-06 09:20:00,11.252104,0.062211,0.998928923278,0.998928923278,0.998928923278,0.998928923278,-0.00107107672197,11.252104,11.0,0.07,1925.176736,1.10055570703,11.2400521333,1924.1643792,1990.41888909,1989.65747547,1942.50332662,1925.176736
2012-11-06 09:30:00,Dataset 2,2012-11-06 09:30:00,9.914031,0.071616,0.994664208507,0.994664208507,0.994664208507,0.994664208507,-0.00533579149334,9.914031,10.0,0.07,1604.245811,0.897494102209,9.86113179773,1584.09121493,1628.4213744,1606.03809662,1618.6840233,1604.245811
2012-11-06 09:40:00,Dataset 2,2012-11-06 09:40:00,9.983789,0.08013,0.996989002683,0.996989002683,0.996989002683,0.996989002683,-0.0030109973169,9.983789,10.0,0.09,1630.823609,0.908080349319,9.95372783811,1619.37030632,1650.42422887,1638.10473584,1635.71607983,1630.823609
2012-11-06 09:50:00,Dataset 2,2012-11-06 09:50:00,11.674281,0.069383,0.996461833471,0.996461833471,0.996461833471,0.996461833471,-0.00353816652893,11.674281,12.0,0.07,1960.639604,1.16462391492,11.6329754497,1957.16993778,2000.0,2000.0,1966.52152281,1960.639604
2012-11-06 10:20:00,Dataset 2,2012-11-06 10:20:00,9.924615,0.073554,0.994907405421,0.994907405421,0.994907405421,0.994907405421,-0.00509259457885,9.924615,10.0,0.07,1608.278315,0.899100295612,9.87407295945,1589.02179755,1631.42557768,1610.18896046,1622.75281983,1608.278315
2012-11-06 10:30:00,Dataset 2,2012-11-06 10:30:00,11.69982,0.088036,0.996357633973,0.996357633973,0.996357633973,0.996357633973,-0.00364236602675,11.69982,12.0,0.09,1962.78488,1.16849963047,11.6572049731,1959.20521774,1980.68768187,1977.51497082,1964.74766488,1962.78488
2012-11-06 10:40:00,Dataset 2,2012-11-06 10:40:00,12.146094,0.059278,0.999040837241,0.999040837241,0.999040837241,0.999040837241,-0.000959162758749,12.146094,12.0,0.05,1989.607034,1.23622472068,12.134443919,1989.47888311,2000.0,2000.0,1999.55506917,1989.607034
2012-11-06 10:50:00,Dataset 2,2012-11-06 10:50:00,11.640793,0.140884,0.992714645991,0.992714645991,0.992714645991,0.992714645991,-0.00728535400914,11.640793,12.0,0.15,1957.826612,1.159541885,11.555985702,1950.70279897,1890.12919879,1881.49232791,1948.03747894,1957.826612
2012-11-06 11:00:00,Dataset 2,2012-11-06 11:00:00,12.15136,0.069951,0.992864179155,0.992864179155,0.992864179155,0.992864179155,-0.00713582084509,12.15136,12.0,0.07,1989.66496,1.2370238717,12.064650072,1988.71115079,2000.0,2000.0,1995.63395488,1989.66496
2012-11-06 11:10:00,Dataset 2,2012-11-06 11:10:00,12.375077,0.050101,0.994187010575,0.994187010575,0.994187010575,0.994187010575,-0.00581298942516,12.375077,12.0,0.05,1992.125847,1.27097443572,12.3031408083,1991.33454889,2000.0,2000.0,1992.125847,1992.125847
2012-11-06 11:20:00,Dataset 2,2012-11-06 11:20:00,12.637346,0.083878,0.99711132238,0.99711132238,0.99711132238,0.99711132238,-0.00288867762046,12.637346,13.0,0.09,1995.010806,1.31077552582,12.6008407814,1994.6092486,2000.0,2000.0,1995.010806,1995.010806
2012-11-06 11:30:00,Dataset 2,2012-11-06 11:30:00,13.383731,0.086672,0.996646950143,0.996646950143,0.996646950143,0.996646950143,-0.00335304985652,13.383731,13.0,0.09,1999.383731,1.42404448492,13.3388546827,1999.33885468,2000.0,2000.0,1999.383731,1999.383731
2012-11-06 11:40:00,Dataset 2,2012-11-06 11:40:00,14.361801,0.078681,0.994688717069,0.994688717069,0.994688717069,0.994688717069,-0.00531128293062,14.361801,14.0,0.07,2000.0,1.5724732058,14.2855214115,2000.0,2000.0,2000.0,2000.0,2000.0
2012-11-06 11:50:00,Dataset 2,2012-11-06 11:50:00,13.752577,0.066169,0.995378642612,0.995378642612,0.995378642612,0.995378642612,-0.00462135738759,13.752577,14.0,0.07,1999.752577,1.48001935378,13.6890214267,1999.68902143,2000.0,2000.0,1999.752577,1999.752577
2012-11-06 12:00:00,Dataset 2,2012-11-06 12:00:00,14.326798,0.084457,0.996875083059,0.996875083059,0.996875083059,0.996875083059,-0.00312491694072,14.326798,14.0,0.09,2000.0,1.56716126441,14.2820279462,2000.0,2000.0,2000.0,2000.0,2000.0
2012-11-06 12:10:00,Dataset 2,2012-11-06 12:10:00,16.769098,0.048899,0.993753057601,0.993753057601,0.993753057601,0.993753057601,-0.00624694239907,16.769098,17.0,0.05,2000.0,1.93779676595,16.6643424107,2000.0,1999.60688439,1999.57011657,2000.0,2000.0
2012-11-06 12:20:00,Dataset 2,2012-11-06 12:20:00,15.000779,0.05733,0.996338498376,0.996338498376,0.996338498376,0.996338498376,-0.00366150162404,15.000779,15.0,0.05,2000.0,1.66944242805,14.9458536233,2000.0,1998.95192575,1998.94854284,2000.0,2000.0
2012-11-06 12:30:00,Dataset 2,2012-11-06 12:30:00,14.03484,0.123265,0.994819450287,0.994819450287,0.994819450287,0.994819450287,-0.00518054971337,14.03484,14.0,0.13,2000.0,1.52285466827,13.9621318137,1999.96213181,1993.9833336,1993.44226986,2000.0,2000.0
2012-11-06 12:40:00,Dataset 2,2012-11-06 12:40:00,13.845727,0.078002,0.995060684545,0.995060684545,0.995060684545,0.995060684545,-0.0049393154552,13.845727,14.0,0.07,1999.845727,1.4941554947,13.7773385866,1999.77733859,2000.0,2000.0,1999.845727,1999.845727
2012-11-06 12:50:00,Dataset 2,2012-11-06 12:50:00,12.971684,0.100218,0.995989584218,0.995989584218,0.995989584218,0.995989584218,-0.00401041578249,12.971684,13.0,0.11,1998.688524,1.36151357287,12.9196621538,1998.11628369,1998.56579258,1997.98649962,1998.688524,1998.688524
2012-11-06 13:00:00,Dataset 2,2012-11-06 13:00:00,15.150423,0.077226,0.996783782748,0.996783782748,0.996783782748,0.996783782748,-0.00321621725202,15.150423,15.0,0.07,2000.0,1.6921519146,15.1016959482,2000.0,1999.52245555,1999.53246381,2000.0,2000.0
2012-11-06 13:10:00,Dataset 2,2012-11-06 13:10:00,13.913532,0.056779,0.995464365848,0.995464365848,0.995464365848,0.995464365848,-0.00453563415159,13.913532,14.0,0.05,1999.913532,1.50444536088,13.8504253091,1999.85042531,2000.0,2000.0,1999.913532,1999.913532
2012-11-06 13:20:00,Dataset 2,2012-11-06 13:20:00,13.535219,0.059844,0.996130388055,0.996130388055,0.996130388055,0.996130388055,-0.00386961194456,13.535219,14.0,0.05,1999.535219,1.44703381091,13.4828429549,1999.48284295,2000.0,2000.0,1999.535219,1999.535219
2012-11-06 13:30:00,Dataset 2,2012-11-06 13:30:00,14.434248,0.065123,0.997521265115,0.997521265115,0.997521265115,0.997521265115,-0.00247873488475,14.434248,14.0,0.07,2000.0,1.5834675268,14.3984693259,2000.0,1999.53859031,1999.59304155,2000.0,2000.0
